ucsc,hgnc_symbol
uc001aqo.4,LZIC
uc001aqp.3,NMNAT1
uc001aqq.4,RBP7
uc001aqr.5,UBE4B
uc001aqs.5,UBE4B
uc001aqv.5,KIF1B
uc001aqw.5,KIF1B
uc001aqx.4,KIF1B
uc001aqy.4,KIF1B
uc001aqz.3,KIF1B
uc001arb.4,KIF1B
uc001arc.4,PGD
uc001are.4,CENPS
uc001arf.4,CENPS-CORT
uc001ari.5,CORT
uc001arj.4,DFFA
uc001ark.4,DFFA
uc001arn.5,PEX14
uc001aro.6,CASZ1
uc001arp.3,CASZ1
uc001arq.2,CASZ1
uc001art.4,TARDBP
uc001aru.4,MASP2
uc001arv.4,MASP2
uc001arz.2,SRM
uc001asa.4,EXOSC10
uc001asb.4,EXOSC10
uc001asc.4,MTOR
uc001asd.4,MTOR
uc001ase.5,ANGPTL7
uc001asg.4,UBIAD1
uc001ash.5,DISP3
uc001asj.4,FBXO2
uc001ask.4,FBXO44
uc001asl.3,FBXO44
uc001asm.4,FBXO44
uc001asn.4,FBXO44
uc001aso.4,FBXO6
uc001asp.4,MAD2L2
uc001asq.5,MAD2L2
uc001ass.4,DRAXIN
uc001ast.4,AGTRAP
uc001asu.4,AGTRAP
uc001asv.4,AGTRAP
uc001asw.4,AGTRAP
uc001asx.4,AGTRAP
uc001atc.3,MTHFR
uc001atd.2,MTHFR
uc001ate.6,CLCN6
uc001ati.4,NPPA
uc001atj.4,NPPB
uc001atk.4,KIAA2013
uc001atl.2,KIAA2013
uc001atm.4,PLOD1
uc001atn.5,MFN2
uc001ato.3,MIIP
uc001atq.3,TNFRSF8
uc001atr.5,TNFRSF8
uc001att.4,TNFRSF1B
uc001atu.4,TNFRSF1B
uc009vmn.5,CA6
uc009vmo.1,SLC2A7
uc009vmr.4,LZIC
uc009vmx.3,CASZ1
uc009vmz.2,DISP3
uc009vnc.4,MAD2L2
uc009vni.4,MFN2
uc010nzx.2,RERE
uc010oae.3,SPSB1
uc010oao.2,C1orf127
uc010oar.3,FBXO44
uc010oau.4,CLCN6
uc010obc.3,TNFRSF8
uc021ofq.2,CAMTA1
uc021ofr.2,CAMTA1
uc021oft.2,ENO1-AS1
uc021ofw.1,MIR34A
uc021ofx.1,RNA5SP40
uc021ofy.2,TMEM201
uc021ogd.2,CENPS-CORT
uc021ogi.2,MIR4632
uc031plc.2,CA6
uc031plf.2,MTOR-AS1
uc031tnp.2,LINC01672
uc031tnx.1,MIR6728
uc031tny.2,H6PD
uc031toc.1,MIR5697
uc031tof.1,MIR1273D
uc031tog.2,RNU6-37P
uc031tol.2,LINC01647
uc031ton.2,RNU5E-1
uc031top.1,MIR6729
uc031tos.1,MIR7846
uc057bvp.1,ZBTB48
uc057bvq.1,ZBTB48
uc057bvr.1,ZBTB48
uc057bvt.1,ZBTB48
uc057bvu.1,ZBTB48
uc057bvv.1,ZBTB48
uc057bvw.1,KLHL21
uc057bvx.1,KLHL21
uc057bvy.1,KLHL21
uc057bvz.1,KLHL21
uc057bwa.1,PHF13
uc057bwb.1,THAP3
uc057bwc.1,THAP3
uc057bwd.1,THAP3
uc057bwe.1,THAP3
uc057bwf.1,THAP3
uc057bwg.1,DNAJC11
uc057bwh.1,DNAJC11
uc057bwi.1,DNAJC11
uc057bwj.1,DNAJC11
uc057bwk.1,DNAJC11
uc057bwl.1,DNAJC11
uc057bwm.1,DNAJC11
uc057bwn.1,DNAJC11
uc057bwo.1,DNAJC11
uc057bwp.1,LINC01672
uc057bwq.1,CAMTA1-DT
uc057bwr.1,CAMTA1
uc057bws.1,CAMTA1
uc057bwt.1,CAMTA1
uc057bwu.1,CAMTA1
uc057bwv.1,CAMTA1
uc057bww.1,CAMTA1
uc057bwx.1,CAMTA1
uc057bwy.1,CAMTA1
uc057bwz.1,CAMTA1
uc057bxa.1,
uc057bxb.1,RNU1-8P
uc057bxd.1,CAMTA1-IT1
uc057bxe.1,
uc057bxf.1,
uc057bxg.1,
uc057bxh.1,
uc057bxi.1,
uc057bxj.1,
uc057bxk.1,CAMTA1
uc057bxl.1,CAMTA1
uc057bxm.1,CAMTA1
uc057bxn.1,VAMP3
uc057bxo.1,
uc057bxp.1,VAMP3
uc057bxq.1,PER3
uc057bxr.1,PER3
uc057bxs.1,PER3
uc057bxt.1,PER3
uc057bxu.1,PER3
uc057bxv.1,PER3
uc057bxw.1,
uc057bxx.1,PER3
uc057bxy.1,UTS2
uc057bxz.1,TNFRSF9
uc057bya.1,TNFRSF9
uc057byb.1,TNFRSF9
uc057byc.1,PARK7
uc057byd.1,PARK7
uc057bye.1,PARK7
uc057byf.1,PARK7
uc057byg.1,PARK7
uc057byh.1,PARK7
uc057byi.1,PARK7
uc057byj.1,
uc057byk.1,ERRFI1
uc057byl.1,ERRFI1
uc057bym.1,ERRFI1
uc057byn.1,ERRFI1
uc057byo.1,
uc057byp.1,RNU1-7P
uc057byq.1,LINC01714
uc057byr.1,
uc057bys.1,RNU6-991P
uc057byt.1,SLC45A1
uc057byu.1,
uc057byv.1,SLC45A1
uc057byw.1,SLC45A1
uc057byx.1,RERE
uc057byy.1,RERE
uc057byz.1,RERE
uc057bza.1,RERE
uc057bzb.1,RERE
uc057bzc.1,RERE
uc057bzd.1,RERE
uc057bze.1,RERE
uc057bzf.1,RERE
uc057bzg.1,RERE-AS1
uc057bzh.1,RERE-AS1
uc057bzi.1,RERE
uc057bzj.1,
uc057bzl.1,RERE
uc057bzm.1,RERE
uc057bzn.1,RERE
uc057bzo.1,
uc057bzp.1,
uc057bzq.1,ENO1
uc057bzs.1,ENO1
uc057bzt.1,ENO1
uc057bzu.1,ENO1
uc057bzw.1,ENO1
uc057bzx.1,RNU6-304P
uc057bzy.1,CA6
uc057bzz.1,CA6
uc057caa.1,CA6
uc057cab.1,RN7SL451P
uc057cac.1,SLC2A5
uc057cad.1,SLC2A5
uc057cae.1,SLC2A5
uc057caf.1,SLC2A5
uc057cag.1,SLC2A5
uc057cah.1,SLC2A5
uc057cai.1,SLC2A5
uc057caj.1,SLC2A5
uc057cak.1,
uc057cam.1,GPR157
uc057can.1,GPR157
uc057cap.1,LNCTAM34A
uc057caq.1,H6PD
uc057car.1,SPSB1
uc057cas.1,SPSB1
uc057cat.1,
uc057cau.1,TMEM201
uc057cav.1,TMEM201
uc057caw.1,TMEM201
uc057cax.1,PIK3CD
uc057cay.1,PIK3CD
uc057caz.1,PIK3CD-AS2
uc057cba.1,PIK3CD
uc057cbb.1,PIK3CD
uc057cbc.1,PIK3CD
uc057cbd.1,PIK3CD
uc057cbe.1,CLSTN1
uc057cbf.1,CLSTN1
uc057cbg.1,CLSTN1
uc057cbi.1,
uc057cbj.1,CTNNBIP1
uc057cbk.1,CTNNBIP1
uc057cbl.1,LZIC
uc057cbm.1,LZIC
uc057cbn.1,
uc057cbo.1,NMNAT1
uc057cbp.1,NMNAT1
uc057cbq.1,NMNAT1
uc057cbr.1,RN7SKP269
uc057cbs.1,NMNAT1
uc057cbt.1,
uc057cbu.1,RBP7
uc057cbv.1,UBE4B
uc057cbw.1,UBE4B
uc057cbx.1,UBE4B
uc057cby.1,UBE4B
uc057cbz.1,UBE4B
uc057cca.1,UBE4B
uc057ccb.1,RNU6-828P
uc057ccc.1,UBE4B
uc057ccd.1,UBE4B
uc057cce.1,KIF1B
uc057ccf.1,KIF1B
uc057ccg.1,KIF1B
uc057cch.1,RN7SL731P
uc057cci.1,KIF1B
uc057ccj.1,KIF1B
uc057cck.1,KIF1B
uc057ccl.1,PGD
uc057ccm.1,PGD
uc057ccn.1,PGD
uc057cco.1,PGD
uc057ccp.1,PGD
uc057ccq.1,PGD
uc057ccr.1,PGD
uc057ccs.1,PGD
uc057cct.1,PGD
uc057ccu.1,
uc057ccv.1,CENPS
uc057ccz.1,CENPS
uc057cda.1,
uc057cdb.1,DFFA
uc057cdc.1,PEX14
uc057cdd.1,PEX14
uc057cde.1,PEX14
uc057cdf.1,RN7SL614P
uc057cdg.1,CASZ1
uc057cdh.1,
uc057cdi.1,CASZ1
uc057cdj.1,CASZ1
uc057cdk.1,CASZ1
uc057cdl.1,CASZ1
uc057cdm.1,C1orf127
uc057cdn.1,C1orf127
uc057cdo.1,C1orf127
uc057cdp.1,C1orf127
uc057cds.1,TARDBP
uc057cdt.1,TARDBP
uc057cdu.1,TARDBP
uc057cdv.1,TARDBP
uc057cdw.1,TARDBP
uc057cdx.1,TARDBP
uc057cdy.1,
uc057cdz.1,TARDBP
uc057cea.1,TARDBP
uc057ceb.1,TARDBP
uc057cec.1,TARDBP
uc057ced.1,TARDBP
uc057cee.1,TARDBP
uc057cef.1,TARDBP
uc057ceg.1,TARDBP
uc057ceh.1,TARDBP
uc057cei.1,TARDBP
uc057cej.1,TARDBP
uc057cek.1,TARDBP
uc057cel.1,TARDBP
uc057cem.1,
uc057cen.1,TARDBP
uc057ceo.1,
uc057cep.1,TARDBP
uc057ceq.1,TARDBP
uc057cer.1,TARDBP
uc057ces.1,TARDBP
uc057cet.1,TARDBP
uc057ceu.1,
uc057cev.1,TARDBP
uc057cew.1,TARDBP
uc057cex.1,
uc057cey.1,
uc057cez.1,
uc057cfa.1,MASP2
uc057cfb.1,MASP2
uc057cfc.1,SRM
uc057cfd.1,SRM
uc057cfe.1,SRM
uc057cff.1,SRM
uc057cfg.1,SRM
uc057cfh.1,EXOSC10
uc057cfi.1,EXOSC10
uc057cfj.1,
uc057cfk.1,EXOSC10
uc057cfl.1,EXOSC10
uc057cfn.1,EXOSC10
uc057cfo.1,EXOSC10
uc057cfp.1,EXOSC10
uc057cfq.1,EXOSC10
uc057cfr.1,EXOSC10
uc057cfs.1,EXOSC10-AS1
uc057cft.1,EXOSC10-AS1
uc057cfu.1,MTOR
uc057cfv.1,MTOR
uc057cfw.1,MTOR
uc057cfx.1,MTOR
uc057cfy.1,MTOR
uc057cfz.1,MTOR-AS1
uc057cga.1,RNU6-537P
uc057cgb.1,ANGPTL7
uc057cgc.1,RNU6-291P
uc057cgd.1,UBIAD1
uc057cge.1,UBIAD1
uc057cgf.1,UBIAD1
uc057cgg.1,DISP3
uc057cgh.1,FBXO2
uc057cgi.1,FBXO2
uc057cgj.1,FBXO2
uc057cgk.1,FBXO2
uc057cgl.1,FBXO44
uc057cgm.1,FBXO44
uc057cgn.1,FBXO44
uc057cgo.1,FBXO44
uc057cgp.1,FBXO6
uc057cgq.1,FBXO6
uc057cgr.1,MAD2L2
uc057cgs.1,MAD2L2
uc057cgt.1,MAD2L2
uc057cgu.1,MAD2L2
uc057cgv.1,MAD2L2
uc057cgw.1,MAD2L2
uc057cgx.1,AGTRAP
uc057cgy.1,AGTRAP
uc057cgz.1,AGTRAP
uc057cha.1,AGTRAP
uc057chb.1,AGTRAP
uc057chc.1,AGTRAP
uc057chd.1,AGTRAP
uc057che.1,AGTRAP
uc057chf.1,AGTRAP
uc057chg.1,C1orf167
uc057chh.1,C1orf167
uc057chi.1,C1orf167
uc057chj.1,
uc057chk.1,C1orf167
uc057chl.1,C1orf167
uc057chm.1,C1orf167
uc057chn.1,MTHFR
uc057cho.1,MTHFR
uc057chp.1,C1orf167
uc057chq.1,MTHFR
uc057chr.1,MTHFR
uc057chw.1,CLCN6
uc057chx.1,CLCN6
uc057chy.1,CLCN6
uc057chz.1,CLCN6
uc057cia.1,CLCN6
uc057cib.1,CLCN6
uc057cic.1,
uc057cie.1,
uc057cif.1,NPPA
uc057cig.1,NPPA
uc057cih.1,
uc057cii.1,RNU5E-4P
uc057cij.1,KIAA2013
uc057cik.1,PLOD1
uc057cil.1,PLOD1
uc057cim.1,PLOD1
uc057cin.1,PLOD1
uc057cio.1,PLOD1
uc057cip.1,PLOD1
uc057ciq.1,PLOD1
uc057cir.1,PLOD1
uc057cis.1,MFN2
uc057cit.1,MFN2
uc057ciu.1,MFN2
uc057civ.1,MFN2
uc057ciw.1,MIIP
uc057cix.1,MIIP
uc057ciy.1,MIIP
uc057ciz.1,
uc057cja.1,MIIP
uc057cjb.1,MIIP
uc057cjc.1,MIIP
uc057cjd.1,RN7SL649P
uc057cje.1,TNFRSF8
uc057cjg.1,RNU6-777P
uc057cjh.1,TNFRSF8
uc057cji.1,TNFRSF1B
uc057cjj.1,TNFRSF1B
uc001atz.1,SNORA59A
uc001aue.2,DHRS3
uc001auf.3,AADACL4
uc001auh.4,C1orf158
uc001aui.5,PRAMEF12
uc001aum.1,PRAMEF2
uc001aun.3,PRAMEF4
uc001auw.2,PRAMEF15
uc001avb.4,LRRC38
uc001avc.4,PDPN
uc001avd.4,PDPN
uc001avf.4,PDPN
uc001avg.4,PRDM2
uc001avh.4,PRDM2
uc001avi.3,PRDM2
uc001avk.4,PRDM2
uc001avm.5,KAZN
uc001avo.3,KAZN
uc001avp.2,KAZN
uc001avq.3,KAZN
uc001avv.5,TMEM51-AS1
uc001avw.5,TMEM51
uc001avx.4,TMEM51
uc001avy.4,TMEM51
uc001avz.4,TMEM51
uc001awb.2,FHAD1
uc001awc.1,
uc001awf.4,FHAD1
uc001awg.4,FHAD1
uc001awh.2,EFHD2
uc001awi.2,CTRC
uc001awk.4,CELA2A
uc001awl.3,CELA2B
uc001awm.3,CASP9
uc001awn.5,CASP9
uc001awo.5,CASP9
uc001awr.3,DNAJC16
uc001aws.4,DNAJC16
uc001awt.5,DNAJC16
uc001awu.4,DNAJC16
uc001awv.3,AGMAT
uc001awz.4,DDI2
uc001axb.2,SLC25A34
uc001axc.5,TMEM82
uc001axd.2,FBLIM1
uc001axe.2,FBLIM1
uc001axg.2,FBLIM1
uc001axi.2,FBLIM1
uc001axk.2,SPEN
uc001axl.5,ZBTB17
uc001axn.4,SRARP
uc001axo.2,HSPB7
uc001axs.2,HSPB7
uc001axt.3,CLCNKA
uc001axu.4,CLCNKA
uc001axv.4,CLCNKA
uc001axx.6,CLCNKB
uc001axy.6,CLCNKB
uc001axz.5,FAM131C
uc001aya.2,EPHA2
uc001ayc.1,ARHGEF19
uc001ayd.4,CPLANE2
uc001ayg.4,FBXO42
uc001ayi.6,SZRD1
uc001ayk.6,SZRD1
uc001ayl.2,SPATA21
uc001aym.6,SZRD1
uc001ayn.3,SPATA21
uc001ayo.4,NECAP2
uc001ayq.4,NECAP2
uc001ayw.5,NBPF1
uc001aza.6,NBPF1
uc001azc.3,NBPF1
uc001azs.2,
uc001azt.2,CROCC
uc001azw.4,MFAP2
uc001baa.3,ATP13A2
uc001bab.2,ATP13A2
uc001bac.3,ATP13A2
uc001bad.2,ATP13A2
uc001bae.5,SDHB
uc001baf.4,PADI2
uc001bag.2,PADI2
uc001bah.2,PADI1
uc001bai.4,PADI3
uc001baj.3,PADI4
uc001bal.4,RCC2
uc001bam.4,RCC2
uc001ban.4,ARHGEF10L
uc001bao.4,ARHGEF10L
uc001bat.3,ACTL8
uc001bau.3,IGSF21
uc001bav.3,IGSF21
uc001bax.4,KLHDC7A
uc001bay.3,PAX7
uc001baz.4,PAX7
uc001bba.2,TAS1R2
uc001bbb.4,ALDH4A1
uc001bbc.4,ALDH4A1
uc001bbd.3,IFFO2
uc001bbe.1,
uc001bbi.4,UBR4
uc001bbj.2,UBR4
uc001bbn.5,EMC1
uc001bbo.5,EMC1
uc001bbq.5,EMC1
uc001bbr.5,EMC1
uc009vnv.1,PRAMEF20
uc009vnz.3,PRAMEF17
uc009vob.4,PDPN
uc009voc.4,PDPN
uc009voh.3,TMEM51-AS1
uc009vol.2,UQCRHL
uc009voy.2,CROCC
uc010obf.2,HNRNPCL1
uc010obg.3,HNRNPCL2
uc010obi.2,PRAMEF14
uc010obk.3,TMEM51
uc010obm.4,CASP9
uc010obn.2,RSC1A1
uc010obo.2,PLEKHM2
uc010obq.3,ZBTB17
uc010obr.3,ZBTB17
uc010obw.3,CLCNKA
uc010occ.3,SPATA21
uc010ocd.3,NECAP2
uc010ocs.3,ARHGEF10L
uc010oct.3,PAX7
uc010ocu.3,ALDH4A1
uc021ohc.1,MIR3675
uc021ohl.2,ALDH4A1
uc021ohm.2,MIR4695
uc031plh.2,SZRD1
uc031tou.2,VPS13D
uc031tov.2,VPS13D
uc031toy.2,VPS13D
uc031tpa.2,DHRS3
uc031tpc.1,MIR6730
uc031tpf.2,AADACL3
uc031tpg.1,PRAMEF1
uc031tph.2,PRAMEF11
uc031tpi.2,PRAMEF10
uc031tpm.1,PRAMEF7
uc031tpn.1,PRAMEF6
uc031tpp.2,HNRNPCL4
uc031tpq.2,PRAMEF18
uc031tpu.2,PRAMEF8
uc031tpv.2,PRAMEF8
uc031tqj.2,KAZN
uc031tqt.1,RNU1-1
uc031tqu.2,LINC01783
uc031tqw.1,RNU1-3
uc031tra.1,RNU1-4
uc031trc.2,
uc031trd.1,RNU1-2
uc031tre.1,MIR3972
uc031trf.2,PADI6
uc031trl.1,MIR1290
uc057cjk.1,
uc057cjl.1,VPS13D
uc057cjm.1,VPS13D
uc057cjn.1,VPS13D
uc057cjo.1,VPS13D
uc057cjp.1,VPS13D
uc057cjq.1,VPS13D
uc057cjr.1,VPS13D
uc057cjs.1,VPS13D
uc057cjt.1,VPS13D
uc057cju.1,VPS13D
uc057cjw.1,VPS13D
uc057cjx.1,
uc057cjy.1,DHRS3
uc057cjz.1,RNU6ATAC18P
uc057cka.1,DHRS3
uc057ckb.1,
uc057ckc.1,AADACL3
uc057ckd.1,C1orf158
uc057cke.1,C1orf158
uc057ckf.1,PRAMEF1
uc057ckg.1,LINC01784
uc057ckj.1,PRAMEF7
uc057ckk.1,RNU6-1072P
uc057ckl.1,PRAMEF6
uc057ckn.1,PRAMEF27
uc057ckr.1,HNRNPCL3
uc057cks.1,PRAMEF25
uc057ckt.1,PRAMEF25
uc057cku.1,
uc057ckv.1,PRAMEF26
uc057ckw.1,PRAMEF9
uc057ckx.1,RNU6-771P
uc057cky.1,PRAMEF8
uc057cla.1,
uc057clb.1,PRAMEF14
uc057clc.1,PRAMEF19
uc057cld.1,PRAMEF20
uc057cle.1,
uc057clf.1,PDPN
uc057clg.1,PDPN
uc057clh.1,PDPN
uc057cli.1,PDPN
uc057clj.1,PDPN
uc057clk.1,PDPN
uc057cll.1,PDPN
uc057clm.1,RNA5SP41
uc057clo.1,
uc057clp.1,
uc057clq.1,PRDM2
uc057clr.1,PRDM2
uc057cls.1,PRDM2
uc057clt.1,PRDM2
uc057clu.1,PRDM2
uc057clv.1,PRDM2
uc057clw.1,PRDM2
uc057clx.1,PRDM2
uc057cly.1,PRDM2
uc057clz.1,PRDM2
uc057cma.1,RNU6-1265P
uc057cmb.1,
uc057cmd.1,KAZN
uc057cmf.1,KAZN
uc057cmg.1,TMEM51
uc057cmj.1,C1orf195
uc057cmk.1,FHAD1
uc057cml.1,FHAD1
uc057cmm.1,FHAD1
uc057cmn.1,FHAD1
uc057cmo.1,FHAD1
uc057cmp.1,FHAD1
uc057cmq.1,FHAD1
uc057cmr.1,FHAD1
uc057cms.1,FHAD1
uc057cmt.1,FHAD1
uc057cmu.1,FHAD1
uc057cmv.1,
uc057cmw.1,FHAD1
uc057cmx.1,FHAD1
uc057cmy.1,FHAD1
uc057cmz.1,FHAD1
uc057cna.1,FHAD1
uc057cnb.1,FHAD1
uc057cnc.1,FHAD1
uc057cnd.1,FHAD1
uc057cne.1,
uc057cnf.1,EFHD2
uc057cng.1,CTRC
uc057cnh.1,CTRC
uc057cni.1,CTRC
uc057cnj.1,CELA2A
uc057cnk.1,CELA2A
uc057cnl.1,CELA2B
uc057cnm.1,CELA2B
uc057cnn.1,CELA2B
uc057cno.1,CASP9
uc057cnp.1,CASP9
uc057cnq.1,CASP9
uc057cnr.1,CASP9
uc057cns.1,CASP9
uc057cnt.1,CASP9
uc057cnu.1,CASP9
uc057cnv.1,DNAJC16
uc057cnw.1,DNAJC16
uc057cnx.1,SCARNA21B
uc057cny.1,DNAJC16
uc057cnz.1,
uc057coa.1,DNAJC16
uc057cob.1,DNAJC16
uc057coc.1,DNAJC16
uc057cod.1,
uc057coe.1,RNU7-179P
uc057cof.1,DDI2
uc057cog.1,DDI2
uc057coh.1,DDI2
uc057coi.1,DDI2
uc057coj.1,DDI2
uc057cok.1,
uc057col.1,PLEKHM2
uc057con.1,PLEKHM2
uc057coo.1,
uc057cop.1,
uc057coq.1,
uc057cor.1,PLEKHM2
uc057cos.1,SLC25A34
uc057cot.1,SLC25A34
uc057cou.1,SLC25A34-AS1
uc057cov.1,TMEM82
uc057cow.1,FBLIM1
uc057cox.1,FBLIM1
uc057coy.1,FBLIM1
uc057coz.1,FBLIM1
uc057cpa.1,FBLIM1
uc057cpb.1,FBLIM1
uc057cpc.1,FBLIM1
uc057cpd.1,FBLIM1
uc057cpe.1,FBLIM1
uc057cpg.1,FBLIM1
uc057cph.1,FBLIM1
uc057cpi.1,SPEN
uc057cpj.1,SPEN
uc057cpk.1,SPEN
uc057cpl.1,SPEN
uc057cpm.1,ZBTB17
uc057cpn.1,ZBTB17
uc057cpo.1,ZBTB17
uc057cpp.1,ZBTB17
uc057cpq.1,ZBTB17
uc057cpr.1,ZBTB17
uc057cps.1,ZBTB17
uc057cpt.1,ZBTB17
uc057cpu.1,ZBTB17
uc057cpv.1,ZBTB17
uc057cpw.1,ZBTB17
uc057cpx.1,ZBTB17
uc057cpy.1,ZBTB17
uc057cpz.1,
uc057cqa.1,HSPB7
uc057cqb.1,HSPB7
uc057cqc.1,HSPB7
uc057cqd.1,HSPB7
uc057cqe.1,HSPB7
uc057cqf.1,CLCNKA
uc057cqg.1,CLCNKA
uc057cqh.1,CLCNKA
uc057cqi.1,CLCNKB
uc057cqj.1,CLCNKB
uc057cqk.1,FAM131C
uc057cql.1,EPHA2
uc057cqm.1,EPHA2
uc057cqn.1,EPHA2
uc057cqo.1,
uc057cqp.1,
uc057cqq.1,ARHGEF19-AS1
uc057cqr.1,ARHGEF19
uc057cqs.1,ARHGEF19
uc057cqt.1,ARHGEF19
uc057cqu.1,ARHGEF19
uc057cqv.1,ARHGEF19
uc057cqw.1,CPLANE2
uc057cqx.1,FBXO42
uc057cqy.1,FBXO42
uc057cqz.1,FBXO42
uc057cra.1,SZRD1
uc057crb.1,SZRD1
uc057crc.1,SZRD1
uc057crd.1,SZRD1
uc057cre.1,SZRD1
uc057crf.1,SZRD1
uc057crg.1,SPATA21
uc057cri.1,SPATA21
uc057crj.1,SPATA21
uc057crk.1,NECAP2
uc057crl.1,NECAP2
uc057crm.1,NECAP2
uc057crn.1,NECAP2
uc057cro.1,NECAP2
uc057crp.1,NECAP2
uc057crq.1,NECAP2
uc057crr.1,NECAP2
uc057crs.1,NECAP2
uc057crt.1,LINC01772
uc057cru.1,
uc057crv.1,
uc057crw.1,RNU1-6P
uc057cry.1,NBPF1
uc057crz.1,NBPF1
uc057csa.1,NBPF1
uc057csb.1,NBPF1
uc057csc.1,
uc057csd.1,
uc057cse.1,
uc057csf.1,
uc057csg.1,
uc057csh.1,
uc057csi.1,
uc057csj.1,
uc057csk.1,RNU1-5P
uc057csl.1,
uc057csm.1,
uc057csn.1,
uc057cso.1,CROCC
uc057csp.1,CROCC
uc057csq.1,CROCC
uc057csr.1,CROCC
uc057css.1,CROCC
uc057cst.1,CROCC
uc057csu.1,CROCC
uc057csv.1,CROCC
uc057csw.1,CROCC
uc057csx.1,CROCC
uc057csy.1,CROCC
uc057csz.1,MFAP2
uc057cta.1,MFAP2
uc057ctb.1,MFAP2
uc057ctc.1,MFAP2
uc057ctd.1,MFAP2
uc057cte.1,
uc057ctf.1,ATP13A2
uc057ctg.1,ATP13A2
uc057cth.1,ATP13A2
uc057cti.1,ATP13A2
uc057ctj.1,ATP13A2
uc057ctk.1,ATP13A2
uc057ctl.1,ATP13A2
uc057ctm.1,ATP13A2
uc057ctn.1,ATP13A2
uc057cto.1,ATP13A2
uc057ctp.1,ATP13A2
uc057ctq.1,SDHB
uc057ctr.1,SDHB
uc057cts.1,SDHB
uc057ctt.1,SDHB
uc057ctu.1,SDHB
uc057ctv.1,SDHB
uc057ctw.1,SDHB
uc057ctx.1,PADI2
uc057cty.1,PADI2
uc057cua.1,
uc057cub.1,PADI1
uc057cuc.1,PADI1
uc057cud.1,PADI4
uc057cuf.1,PADI4
uc057cug.1,PADI4
uc057cuh.1,PADI4
uc057cui.1,
uc057cuj.1,RCC2
uc057cul.1,ARHGEF10L
uc057cum.1,ARHGEF10L
uc057cun.1,ARHGEF10L
uc057cuo.1,ARHGEF10L
uc057cup.1,ARHGEF10L
uc057cuq.1,ARHGEF10L
uc057cur.1,
uc057cut.1,ACTL8
uc057cuu.1,LINC01654
uc057cuv.1,
uc057cuw.1,IGSF21-AS1
uc057cux.1,IGSF21
uc057cuy.1,IGSF21
uc057cuz.1,
uc057cva.1,
uc057cvb.1,ALDH4A1
uc057cvc.1,ALDH4A1
uc057cvd.1,IFFO2
uc057cve.1,IFFO2
uc057cvf.1,UBR4
uc057cvg.1,UBR4
uc057cvh.1,UBR4
uc057cvi.1,UBR4
uc057cvj.1,UBR4
uc057cvk.1,UBR4
uc057cvl.1,UBR4
uc057cvm.1,UBR4
uc057cvn.1,UBR4
uc057cvo.1,UBR4
uc057cvp.1,UBR4
uc057cvq.1,UBR4
uc057cvr.1,UBR4
uc057cvs.1,UBR4
uc057cvt.1,UBR4
uc057cvu.1,EMC1-AS1
uc057cvv.1,EMC1
uc057cvw.1,EMC1
uc057cvx.1,EMC1
uc057cvy.1,EMC1
uc057cvz.1,EMC1
uc057cwb.1,EMC1
uc057cwc.1,EMC1
uc057cwd.1,EMC1
uc001bbs.4,MRTO4
uc001bbv.2,AKR7A3
uc001bbw.4,AKR7A2
uc001bby.4,PQLC2
uc001bbz.4,PQLC2
uc001bca.4,PQLC2
uc001bce.5,CAPZB
uc001bch.3,MINOS1
uc001bci.3,MINOS1
uc001bcj.3,NBL1
uc001bck.4,NBL1
uc001bcl.5,HTR6
uc001bcn.3,TMCO4
uc001bco.2,TMCO4
uc001bcr.3,RNF186
uc001bcs.5,OTUD3
uc001bct.2,PLA2G2E
uc001bcv.4,PLA2G2A
uc001bcy.4,PLA2G5
uc001bcz.5,PLA2G2D
uc001bdb.4,UBXN10
uc001bdf.3,LINC01141
uc001bdh.4,CAMK2N1
uc001bdi.5,MUL1
uc001bdj.4,FAM43B
uc001bdk.4,CDA
uc001bdm.3,PINK1
uc001bdo.1,DDOST
uc001bdr.6,KIF17
uc001bds.6,KIF17
uc001bdt.1,SH2D5
uc001bdu.1,SH2D5
uc001bdw.2,HP1BP3
uc001beb.3,HP1BP3
uc001bee.4,EIF4G3
uc001beh.4,EIF4G3
uc001bei.3,ECE1
uc001bej.3,ECE1
uc001bek.3,ECE1
uc001bem.3,ECE1
uc001beo.3,
uc001ber.5,NBPF3
uc001bet.4,ALPL
uc001beu.5,ALPL
uc001bev.4,RAP1GAP
uc001bew.4,RAP1GAP
uc001bex.4,RAP1GAP
uc001bey.4,RAP1GAP
uc001bez.2,RAP1GAP
uc001bfa.4,USP48
uc001bfb.4,USP48
uc001bfc.4,USP48
uc001bfd.2,USP48
uc001bff.4,USP48
uc001bfg.1,LDLRAD2
uc001bfh.2,LDLRAD2
uc001bfj.4,HSPG2
uc001bfk.4,CELA3B
uc001bfl.4,CELA3A
uc001bfm.6,LINC00339
uc001bfn.6,LINC00339
uc001bfp.4,CDC42
uc001bfq.4,CDC42
uc001bfs.5,WNT4
uc001bft.2,ZBTB40
uc001bfu.3,ZBTB40
uc001bfw.4,EPHA8
uc001bfx.2,EPHA8
uc001bfy.4,C1QA
uc001bga.5,C1QC
uc001bgc.5,C1QC
uc001bgd.3,C1QB
uc001bge.4,EPHB2
uc001bgf.4,EPHB2
uc001bgh.1,TEX46
uc001bgi.3,KDM1A
uc001bgj.3,KDM1A
uc001bgl.4,LUZP1
uc001bgm.2,LUZP1
